88.8	10000.91503
89	10000.91485
89.2	10000.91466
89.4	10000.91448
89.6	10000.9143
89.8	10000.91411
90	10000.91393
90.2	10000.91375
90.4	10000.91357
90.6	10000.91338
90.8	10000.9132
91	10000.91302
91.2	10000.91284
91.4	10000.91265
91.6	10000.91247
91.8	10000.91229
92	10000.91211
92.2	10000.91192
92.4	10000.91174
92.6	10000.91156
92.8	10000.91138
93	10000.91119
93.2	10000.91101
93.4	10000.91083
93.6	10000.91065
93.8	10000.91046
94	10000.91028
94.2	10000.9101
94.4	10000.90992
94.6	10000.90974
94.8	10000.90955
95	10000.90937
95.2	10000.90919
95.4	10000.90901
95.6	10000.90883
95.8	10000.90865
96	10000.90846
96.2	10000.90828
96.4	10000.9081
96.6	10000.90792
96.8	10000.90774
97	10000.90756
97.2	10000.90737
97.4	10000.90719
97.6	10000.90701
97.8	10000.90683
98	10000.90665
98.2	10000.90647
98.4	10000.90629
98.6	10000.90611
98.8	10000.90592
99	10000.90574
99.2	10000.90556
99.4	10000.90538
99.6	10000.9052
99.8	10000.90502
100	10000.90484
100.2	10000.90466
100.4	10000.90448
100.6	10000.90429
100.8	10000.90411
101	10000.90393
101.2	10000.90375
101.4	10000.90357
101.6	10000.90339
101.8	10000.90321
102	10000.90303
102.2	10000.90285
102.4	10000.90267
102.6	10000.90249
102.8	10000.90231
103	10000.90213
103.2	10000.90195
103.4	10000.90177
103.6	10000.90159
103.8	10000.90141
104	10000.90123
104.2	10000.90105
104.4	10000.90086
104.6	10000.90068
104.8	10000.9005
105	10000.90032
105.2	10000.90014
105.4	10000.89996
105.6	10000.89978
105.8	10000.8996
106	10000.89942
106.2	10000.89924
106.4	10000.89906
106.6	10000.89889
106.8	10000.89871
107	10000.89853
107.2	10000.89835
107.4	10000.89817
107.6	10000.89799
107.8	10000.89781
108	10000.89763
108.2	10000.89745
108.4	10000.89727
108.6	10000.89709
108.8	10000.89691
109	10000.89673
109.2	10000.89655
109.4	10000.89637
109.6	10000.89619
109.8	10000.89601
110	10000.89583
110.2	10000.89565
110.4	10000.89548
110.6	10000.8953
110.8	10000.89512
111	10000.89494
111.2	10000.89476
111.4	10000.89458
111.6	10000.8944
111.8	10000.89422
112	10000.89404
112.2	10000.89387
112.4	10000.89369
112.6	10000.89351
112.8	10000.89333
113	10000.89315
113.2	10000.89297
113.4	10000.89279
113.6	10000.89261
113.8	10000.89244
114	10000.89226
114.2	10000.89208
114.4	10000.8919
114.6	10000.89172
114.8	10000.89154
115	10000.89137
115.2	10000.89119
115.4	10000.89101
115.6	10000.89083
115.8	10000.89065
116	10000.89048
116.2	10000.8903
116.4	10000.89012
116.6	10000.88994
116.8	10000.88976
117	10000.88959
117.2	10000.88941
117.4	10000.88923
117.6	10000.88905
117.8	10000.88887
118	10000.8887
118.2	10000.88852
118.4	10000.88834
118.6	10000.88816
118.8	10000.88799
119	10000.88781
119.2	10000.88763
119.4	10000.88745
119.6	10000.88728
119.8	10000.8871
120	10000.88692
120.2	10000.88674
120.4	10000.88657
120.6	10000.88639
120.8	10000.88621
121	10000.88603
121.2	10000.88586
121.4	10000.88568
121.6	10000.8855
121.8	10000.88533
122	10000.88515
122.2	10000.88497
122.4	10000.88479
122.6	10000.88462
122.8	10000.88444
123	10000.88426
123.2	10000.88409
123.4	10000.88391
123.6	10000.88373
123.8	10000.88356
124	10000.88338
124.2	10000.8832
124.4	10000.88303
124.6	10000.88285
124.8	10000.88267
125	10000.8825
125.2	10000.88232
125.4	10000.88214
125.6	10000.88197
125.8	10000.88179
126	10000.88161
126.2	10000.88144
126.4	10000.88126
126.6	10000.88109
126.8	10000.88091
127	10000.88073
127.2	10000.88056
127.4	10000.88038
127.6	10000.88021
127.8	10000.88003
128	10000.87985
128.2	10000.87968
128.4	10000.8795
128.6	10000.87933
128.8	10000.87915
129	10000.87897
129.2	10000.8788
129.4	10000.87862
129.6	10000.87845
129.8	10000.87827
130	10000.8781
130.2	10000.87792
130.4	10000.87774
130.6	10000.87757
130.8	10000.87739
131	10000.87722
131.2	10000.87704
131.4	10000.87687
131.6	10000.87669
131.8	10000.87652
132	10000.87634
132.2	10000.87617
132.4	10000.87599
132.6	10000.87582
132.8	10000.87564
133	10000.87547
133.2	10000.87529
133.4	10000.87511
133.6	10000.87494
133.8	10000.87477
134	10000.87459
134.2	10000.87442
134.4	10000.87424
134.6	10000.87407
134.8	10000.87389
135	10000.87372
135.2	10000.87354
135.4	10000.87337
135.6	10000.87319
135.8	10000.87302
136	10000.87284
136.2	10000.87267
136.4	10000.87249
136.6	10000.87232
136.8	10000.87214
137	10000.87197
137.2	10000.8718
137.4	10000.87162
137.6	10000.87145
137.8	10000.87127
138	10000.8711
138.2	10000.87092
138.4	10000.87075
138.6	10000.87058
138.8	10000.8704
139	10000.87023
139.2	10000.87005
139.4	10000.86988
139.6	10000.86971
139.8	10000.86953
140	10000.86936
140.2	10000.86918
140.4	10000.86901
140.6	10000.86884
140.8	10000.86866
141	10000.86849
141.2	10000.86832
141.4	10000.86814
141.6	10000.86797
141.8	10000.86779
142	10000.86762
142.2	10000.86745
142.4	10000.86727
142.6	10000.8671
142.8	10000.86693
143	10000.86675
143.2	10000.86658
143.4	10000.86641
143.6	10000.86623
143.8	10000.86606
144	10000.86589
144.2	10000.86571
144.4	10000.86554
144.6	10000.86537
144.8	10000.8652
145	10000.86502
145.2	10000.86485
145.4	10000.86468
145.6	10000.8645
145.8	10000.86433
146	10000.86416
146.2	10000.86398
146.4	10000.86381
146.6	10000.86364
146.8	10000.86347
147	10000.86329
147.2	10000.86312
147.4	10000.86295
147.6	10000.86278
147.8	10000.8626
148	10000.86243
148.2	10000.86226
148.4	10000.86209
148.6	10000.86191
148.8	10000.86174
149	10000.86157
149.2	10000.8614
149.4	10000.86122
149.6	10000.86105
149.8	10000.86088
150	10000.86071
150.2	10000.86054
150.4	10000.86036
150.6	10000.86019
150.8	10000.86002
151	10000.85985
151.2	10000.85968
