233.2	16879.69
233.4	16878.17
233.6	16876.65
233.8	16875.14
234	16873.63
234.2	16872.11
234.4	16870.60
234.6	16869.09
234.8	16867.58
235	16866.07
235.2	16864.56
235.4	16863.06
235.6	16861.55
235.8	16860.04
236	16858.54
236.2	16857.04
236.4	16855.53
236.6	16854.03
236.8	16852.53
237	16851.03
237.2	16849.53
237.4	16848.04
237.6	16846.54
237.8	16845.04
238	16843.55
238.2	16842.06
238.4	16840.56
238.6	16839.07
238.8	16837.58
239	16836.09
239.2	16834.60
239.4	16833.11
239.6	16831.62
239.8	16830.14
240	16828.65
240.2	16827.17
240.4	16825.68
240.6	16824.20
240.8	16822.72
241	16821.24
241.2	16819.76
241.4	16818.28
241.6	16816.80
241.8	16815.32
242	16813.85
242.2	16812.37
242.4	16810.90
242.6	16809.42
242.8	16807.95
243	16806.48
243.2	16805.01
243.4	16803.54
243.6	16802.07
243.8	16800.60
244	16799.13
244.2	16797.67
244.4	16796.20
244.6	16794.74
244.8	16793.27
245	16791.81
245.2	16790.35
245.4	16788.89
245.6	16787.43
245.8	16785.97
246	16784.51
246.2	16783.06
246.4	16781.60
246.6	16780.14
246.8	16778.69
247	16777.24
247.2	16775.78
247.4	16774.33
247.6	16772.88
247.8	16771.43
248	16769.98
248.2	16768.53
248.4	16767.09
248.6	16765.64
248.8	16764.20
249	16762.75
249.2	16761.31
249.4	16759.86
249.6	16758.42
249.8	16756.98
250	16755.54
250.2	16754.10
250.4	16752.66
250.6	16751.23
250.8	16749.79
251	16748.36
251.2	16746.92
251.4	16745.49
251.6	16744.05
251.8	16742.62
252	16741.19
252.2	16739.76
252.4	16738.33
252.6	16736.90
252.8	16735.48
253	16734.05
253.2	16732.62
253.4	16731.20
253.6	16729.77
253.8	16728.35
254	16726.93
254.2	16725.51
254.4	16724.09
254.6	16722.67
254.8	16721.25
255	16719.83
255.2	16718.41
255.4	16717.00
255.6	16715.58
255.8	16714.17
256	16712.76
256.2	16711.34
256.4	16709.93
256.6	16708.52
256.8	16707.11
257	16705.70
257.2	16704.29
257.4	16702.89
257.6	16701.48
257.8	16700.07
258	16698.67
258.2	16697.27
258.4	16695.86
258.6	16694.46
258.8	16693.06
259	16691.66
259.2	16690.26
259.4	16688.86
259.6	16687.46
259.8	16686.07
260	16684.67
260.2	16683.27
260.4	16681.88
260.6	16680.49
260.8	16679.09
261	16677.70
261.2	16676.31
261.4	16674.92
261.6	16673.53
261.8	16672.14
262	16670.76
262.2	16669.37
262.4	16667.98
262.6	16666.60
262.8	16665.21
263	16663.83
263.2	16662.45
263.4	16661.07
263.6	16659.69
263.8	16658.31
264	16656.93
264.2	16655.55
264.4	16654.17
264.6	16652.80
264.8	16651.42
265	16650.05
265.2	16648.67
265.4	16647.30
265.6	16645.93
265.8	16644.56
266	16643.19
266.2	16641.82
266.4	16640.45
266.6	16639.08
266.8	16637.71
267	16636.35
267.2	16634.98
267.4	16633.62
267.6	16632.25
267.8	16630.89
268	16629.53
268.2	16628.17
268.4	16626.81
268.6	16625.45
268.8	16624.09
269	16622.73
269.2	16621.37
269.4	16620.02
269.6	16618.66
269.8	16617.31
270	16615.95
270.2	16614.60
270.4	16613.25
270.6	16611.90
270.8	16610.55
271	16609.20
271.2	16607.85
271.4	16606.50
271.6	16605.15
271.8	16603.81
272	16602.46
272.2	16601.12
272.4	16599.77
272.6	16598.43
272.8	16597.09
273	16595.75
273.2	16594.41
273.4	16593.07
273.6	16591.73
273.8	16590.39
274	16589.05
274.2	16587.72
274.4	16586.38
274.6	16585.05
274.8	16583.71
275	16582.38
275.2	16581.05
275.4	16579.71
275.6	16578.38
275.8	16577.05
276	16575.72
276.2	16574.40
276.4	16573.07
276.6	16571.74
276.8	16570.42
277	16569.09
277.2	16567.77
277.4	16566.44
277.6	16565.12
277.8	16563.80
278	16562.48
278.2	16561.16
278.4	16559.84
278.6	16558.52
278.8	16557.20
279	16555.89
279.2	16554.57
279.4	16553.25
279.6	16551.94
279.8	16550.63
280	16549.31
280.2	16548.00
280.4	16546.69
280.6	16545.38
280.8	16544.07
281	16542.76
281.2	16541.45
281.4	16540.14
281.6	16538.84
281.8	16537.53
282	16536.23
282.2	16534.92
282.4	16533.62
282.6	16532.32
282.8	16531.02
283	16529.71
283.2	16528.41
283.4	16527.11
283.6	16525.82
283.8	16524.52
284	16523.22
284.2	16521.92
284.4	16520.63
284.6	16519.33
284.8	16518.04
285	16516.75
285.2	16515.46
285.4	16514.16
285.6	16512.87
285.8	16511.58
286	16510.29
286.2	16509.00
286.4	16507.72
286.6	16506.43
286.8	16505.14
287	16503.86
287.2	16502.57
287.4	16501.29
287.6	16500.01
287.8	16498.73
288	16497.44
288.2	16496.16
288.4	16494.88
288.6	16493.60
288.8	16492.33
289	16491.05
289.2	16489.77
289.4	16488.50
289.6	16487.22
289.8	16485.95
290	16484.67
290.2	16483.40
290.4	16482.13
290.6	16480.86
290.8	16479.59
291	16478.32
291.2	16477.05
291.4	16475.78
291.6	16474.51
291.8	16473.24
292	16471.98
292.2	16470.71
292.4	16469.45
292.6	16468.18
292.8	16466.92
293	16465.66
293.2	16464.40
293.4	16463.14
293.6	16461.88
293.8	16460.62
294	16459.36
294.2	16458.10
294.4	16456.84
294.6	16455.59
294.8	16454.33
295	16453.08
295.2	16451.82
295.4	16450.57
295.6	16449.32
295.8	16448.07
296	16446.82
296.2	16445.57
296.4	16444.32
296.6	16443.07
296.8	16441.82
297	16440.57
297.2	16439.33
297.4	16438.08
297.6	16436.84
297.8	16435.59
298	16434.35
298.2	16433.11
298.4	16431.86
298.6	16430.62
298.8	16429.38
299	16428.14
299.2	16426.90
299.4	16425.67
299.6	16424.43
299.8	16423.19
300	16421.96
